time	in/out	protocol	payload-size	total-size
1970-01-01 01:08:12.880952	out	udp:data	19	61
1970-01-01 01:08:12.904762	out	udp:data	25	67
1970-01-01 01:08:12.912270	in	udp:data	66	108
1970-01-01 01:08:12.928571	out	udp:data	18	60
1970-01-01 01:08:12.952381	out	udp:data	14	56
1970-01-01 01:08:12.976190	out	udp:data	19	61
1970-01-01 01:08:13.000000	out	udp:data	15	57
1970-01-01 01:08:13.000000	in	udp:data	88	130
1970-01-01 01:08:13.033333	out	udp:data	16	58
1970-01-01 01:08:13.050682	in	udp:data	124	166
1970-01-01 01:08:13.066667	out	udp:data	21	63
1970-01-01 01:08:13.100000	out	udp:data	18	60
1970-01-01 01:08:13.101363	in	udp:data	134	176
1970-01-01 01:08:13.133333	out	udp:data	15	57
1970-01-01 01:08:13.152045	in	udp:data	86	128
1970-01-01 01:08:13.166667	out	udp:data	14	56
1970-01-01 01:08:13.200000	out	udp:data	23	65
1970-01-01 01:08:13.202727	in	udp:data	44	86
1970-01-01 01:08:13.233333	out	udp:data	23	65
1970-01-01 01:08:13.253408	in	udp:data	162	204
1970-01-01 01:08:13.266667	out	udp:data	20	62
1970-01-01 01:08:13.300000	out	udp:data	17	59
1970-01-01 01:08:13.304090	in	udp:data	37	79
1970-01-01 01:08:13.333333	out	udp:data	20	62
1970-01-01 01:08:13.354772	in	udp:data	76	118
1970-01-01 01:08:13.366667	out	udp:data	17	59
1970-01-01 01:08:13.400000	out	udp:data	16	58
1970-01-01 01:08:13.405453	in	udp:data	76	118
1970-01-01 01:08:13.433333	out	udp:data	20	62
1970-01-01 01:08:13.456135	in	udp:data	67	109
1970-01-01 01:08:13.466667	out	udp:data	20	62
1970-01-01 01:08:13.500000	out	udp:data	16	58
1970-01-01 01:08:13.506817	in	udp:data	79	121
1970-01-01 01:08:13.533333	out	udp:data	18	60
1970-01-01 01:08:13.557498	in	udp:data	83	125
1970-01-01 01:08:13.566667	out	udp:data	16	58
1970-01-01 01:08:13.600000	out	udp:data	21	63
1970-01-01 01:08:13.608180	in	udp:data	117	159
1970-01-01 01:08:13.633333	out	udp:data	17	59
1970-01-01 01:08:13.658862	in	udp:data	74	116
1970-01-01 01:08:13.666667	out	udp:data	21	63
1970-01-01 01:08:13.700000	out	udp:data	17	59
1970-01-01 01:08:13.709543	in	udp:data	76	118
1970-01-01 01:08:13.733333	out	udp:data	23	65
1970-01-01 01:08:13.760225	in	udp:data	49	91
1970-01-01 01:08:13.766667	out	udp:data	15	57
1970-01-01 01:08:13.800000	out	udp:data	18	60
1970-01-01 01:08:13.810907	in	udp:data	36	78
1970-01-01 01:08:13.833333	out	udp:data	18	60
1970-01-01 01:08:13.861588	in	udp:data	73	115
1970-01-01 01:08:13.866667	out	udp:data	19	61
1970-01-01 01:08:13.900000	out	udp:data	20	62
1970-01-01 01:08:13.912270	in	udp:data	129	171
1970-01-01 01:08:13.933333	out	udp:data	21	63
1970-01-01 01:08:13.966667	out	udp:data	17	59
1970-01-01 01:08:14.000000	out	udp:data	19	61
1970-01-01 01:08:14.000000	in	udp:data	83	125
1970-01-01 01:08:14.026316	out	udp:data	20	62
1970-01-01 01:08:14.050682	in	udp:data	61	103
1970-01-01 01:08:14.052632	out	udp:data	17	59
1970-01-01 01:08:14.078947	out	udp:data	23	65
1970-01-01 01:08:14.101363	in	udp:data	50	92
1970-01-01 01:08:14.105263	out	udp:data	18	60
1970-01-01 01:08:14.131579	out	udp:data	20	62
1970-01-01 01:08:14.152045	in	udp:data	97	139
1970-01-01 01:08:14.157895	out	udp:data	19	61
1970-01-01 01:08:14.184211	out	udp:data	19	61
1970-01-01 01:08:14.202727	in	udp:data	108	150
1970-01-01 01:08:14.210526	out	udp:data	19	61
1970-01-01 01:08:14.236842	out	udp:data	16	58
1970-01-01 01:08:14.253408	in	udp:data	48	90
1970-01-01 01:08:14.263158	out	udp:data	19	61
1970-01-01 01:08:14.289474	out	udp:data	19	61
1970-01-01 01:08:14.304090	in	udp:data	26	68
1970-01-01 01:08:14.315789	out	udp:data	22	64
1970-01-01 01:08:14.342105	out	udp:data	16	58
1970-01-01 01:08:14.354772	in	udp:data	18	60
1970-01-01 01:08:14.368421	out	udp:data	12	54
1970-01-01 01:08:14.394737	out	udp:data	20	62
1970-01-01 01:08:14.405453	in	udp:data	98	140
1970-01-01 01:08:14.421053	out	udp:data	18	60
1970-01-01 01:08:14.447368	out	udp:data	14	56
1970-01-01 01:08:14.456135	in	udp:data	147	189
1970-01-01 01:08:14.473684	out	udp:data	20	62
1970-01-01 01:08:14.500000	out	udp:data	20	62
1970-01-01 01:08:14.506817	in	udp:data	53	95
1970-01-01 01:08:14.526316	out	udp:data	18	60
1970-01-01 01:08:14.552632	out	udp:data	19	61
1970-01-01 01:08:14.557498	in	udp:data	63	105
1970-01-01 01:08:14.578947	out	udp:data	20	62
1970-01-01 01:08:14.605263	out	udp:data	17	59
1970-01-01 01:08:14.608180	in	udp:data	74	116
1970-01-01 01:08:14.631579	out	udp:data	20	62
1970-01-01 01:08:14.657895	out	udp:data	15	57
1970-01-01 01:08:14.658862	in	udp:data	110	152
1970-01-01 01:08:14.684211	out	udp:data	20	62
1970-01-01 01:08:14.709543	in	udp:data	91	133
1970-01-01 01:08:14.710526	out	udp:data	23	65
1970-01-01 01:08:14.736842	out	udp:data	19	61
1970-01-01 01:08:14.760225	in	udp:data	107	149
1970-01-01 01:08:14.763158	out	udp:data	24	66
1970-01-01 01:08:14.789474	out	udp:data	19	61
1970-01-01 01:08:14.810907	in	udp:data	31	73
1970-01-01 01:08:14.815789	out	udp:data	18	60
1970-01-01 01:08:14.842105	out	udp:data	17	59
1970-01-01 01:08:14.861588	in	udp:data	80	122
1970-01-01 01:08:14.868421	out	udp:data	17	59
1970-01-01 01:08:14.894737	out	udp:data	13	55
1970-01-01 01:08:14.912270	in	udp:data	84	126
1970-01-01 01:08:14.921053	out	udp:data	19	61
1970-01-01 01:08:14.947368	out	udp:data	18	60
1970-01-01 01:08:14.973684	out	udp:data	21	63
1970-01-01 01:08:15.000000	out	udp:data	19	61
1970-01-01 01:08:15.000000	in	udp:data	102	144
1970-01-01 01:08:15.030303	out	udp:data	23	65
1970-01-01 01:08:15.050682	in	udp:data	70	112
1970-01-01 01:08:15.060606	out	udp:data	15	57
1970-01-01 01:08:15.090909	out	udp:data	21	63
1970-01-01 01:08:15.101363	in	udp:data	22	64
1970-01-01 01:08:15.121212	out	udp:data	16	58
1970-01-01 01:08:15.151515	out	udp:data	21	63
1970-01-01 01:08:15.152045	in	udp:data	41	83
1970-01-01 01:08:15.181818	out	udp:data	19	61
1970-01-01 01:08:15.202727	in	udp:data	9	51
1970-01-01 01:08:15.212121	out	udp:data	23	65
1970-01-01 01:08:15.242424	out	udp:data	18	60
1970-01-01 01:08:15.253408	in	udp:data	28	70
1970-01-01 01:08:15.272727	out	udp:data	17	59
1970-01-01 01:08:15.303030	out	udp:data	23	65
1970-01-01 01:08:15.304090	in	udp:data	31	73
1970-01-01 01:08:15.333333	out	udp:data	16	58
1970-01-01 01:08:15.354772	in	udp:data	88	130
1970-01-01 01:08:15.363636	out	udp:data	20	62
1970-01-01 01:08:15.393939	out	udp:data	20	62
1970-01-01 01:08:15.405453	in	udp:data	81	123
1970-01-01 01:08:15.424242	out	udp:data	14	56
1970-01-01 01:08:15.454545	out	udp:data	22	64
1970-01-01 01:08:15.456135	in	udp:data	150	192
1970-01-01 01:08:15.484848	out	udp:data	13	55
1970-01-01 01:08:15.506817	in	udp:data	87	129
1970-01-01 01:08:15.515152	out	udp:data	23	65
1970-01-01 01:08:15.545455	out	udp:data	16	58
1970-01-01 01:08:15.557498	in	udp:data	30	72
1970-01-01 01:08:15.575758	out	udp:data	17	59
1970-01-01 01:08:15.606061	out	udp:data	19	61
1970-01-01 01:08:15.608180	in	udp:data	82	124
1970-01-01 01:08:15.636364	out	udp:data	13	55
1970-01-01 01:08:15.658862	in	udp:data	134	176
1970-01-01 01:08:15.666667	out	udp:data	17	59
1970-01-01 01:08:15.696970	out	udp:data	22	64
1970-01-01 01:08:15.709543	in	udp:data	123	165
1970-01-01 01:08:15.727273	out	udp:data	17	59
1970-01-01 01:08:15.757576	out	udp:data	17	59
1970-01-01 01:08:15.760225	in	udp:data	69	111
1970-01-01 01:08:15.787879	out	udp:data	17	59
1970-01-01 01:08:15.810907	in	udp:data	110	152
1970-01-01 01:08:15.818182	out	udp:data	25	67
1970-01-01 01:08:15.848485	out	udp:data	17	59
1970-01-01 01:08:15.861588	in	udp:data	104	146
1970-01-01 01:08:15.878788	out	udp:data	17	59
1970-01-01 01:08:15.909091	out	udp:data	20	62
1970-01-01 01:08:15.912270	in	udp:data	116	158
1970-01-01 01:08:15.939394	out	udp:data	24	66
1970-01-01 01:08:15.969697	out	udp:data	21	63
1970-01-01 01:08:16.000000	out	udp:data	20	62
1970-01-01 01:08:16.000000	in	udp:data	168	210
1970-01-01 01:08:16.026316	out	udp:data	22	64
1970-01-01 01:08:16.052632	out	udp:data	16	58
1970-01-01 01:08:16.055556	in	udp:data	151	193
1970-01-01 01:08:16.078947	out	udp:data	16	58
1970-01-01 01:08:16.105263	out	udp:data	16	58
1970-01-01 01:08:16.111111	in	udp:data	123	165
1970-01-01 01:08:16.131579	out	udp:data	16	58
1970-01-01 01:08:16.157895	out	udp:data	17	59
1970-01-01 01:08:16.166667	in	udp:data	130	172
1970-01-01 01:08:16.184211	out	udp:data	20	62
1970-01-01 01:08:16.210526	out	udp:data	24	66
1970-01-01 01:08:16.222222	in	udp:data	114	156
1970-01-01 01:08:16.236842	out	udp:data	17	59
1970-01-01 01:08:16.263158	out	udp:data	17	59
1970-01-01 01:08:16.277778	in	udp:data	60	102
1970-01-01 01:08:16.289474	out	udp:data	18	60
1970-01-01 01:08:16.315789	out	udp:data	17	59
1970-01-01 01:08:16.333333	in	udp:data	129	171
1970-01-01 01:08:16.342105	out	udp:data	19	61
1970-01-01 01:08:16.368421	out	udp:data	18	60
1970-01-01 01:08:16.388889	in	udp:data	124	166
1970-01-01 01:08:16.394737	out	udp:data	12	54
1970-01-01 01:08:16.421053	out	udp:data	22	64
1970-01-01 01:08:16.444444	in	udp:data	102	144
1970-01-01 01:08:16.447368	out	udp:data	24	66
1970-01-01 01:08:16.473684	out	udp:data	21	63
1970-01-01 01:08:16.500000	out	udp:data	22	64
1970-01-01 01:08:16.500000	in	udp:data	48	90
1970-01-01 01:08:16.526316	out	udp:data	17	59
1970-01-01 01:08:16.552632	out	udp:data	22	64
1970-01-01 01:08:16.555556	in	udp:data	46	88
1970-01-01 01:08:16.578947	out	udp:data	21	63
1970-01-01 01:08:16.605263	out	udp:data	15	57
1970-01-01 01:08:16.611111	in	udp:data	130	172
1970-01-01 01:08:16.631579	out	udp:data	16	58
1970-01-01 01:08:16.657895	out	udp:data	15	57
1970-01-01 01:08:16.666667	in	udp:data	70	112
1970-01-01 01:08:16.684211	out	udp:data	18	60
1970-01-01 01:08:16.710526	out	udp:data	21	63
1970-01-01 01:08:16.722222	in	udp:data	64	106
1970-01-01 01:08:16.736842	out	udp:data	22	64
1970-01-01 01:08:16.763158	out	udp:data	18	60
1970-01-01 01:08:16.777778	in	udp:data	30	72
1970-01-01 01:08:16.789474	out	udp:data	19	61
1970-01-01 01:08:16.815789	out	udp:data	27	69
1970-01-01 01:08:16.833333	in	udp:data	71	113
1970-01-01 01:08:16.842105	out	udp:data	21	63
1970-01-01 01:08:16.868421	out	udp:data	18	60
1970-01-01 01:08:16.888889	in	udp:data	105	147
1970-01-01 01:08:16.894737	out	udp:data	17	59
1970-01-01 01:08:16.921053	out	udp:data	22	64
1970-01-01 01:08:16.944444	in	udp:data	51	93
1970-01-01 01:08:16.947368	out	udp:data	22	64
1970-01-01 01:08:16.973684	out	udp:data	21	63
1970-01-01 01:08:17.000000	out	udp:data	21	63
1970-01-01 01:08:17.000000	in	udp:data	93	135
1970-01-01 01:08:17.027027	out	udp:data	17	59
1970-01-01 01:08:17.047619	in	udp:data	96	138
1970-01-01 01:08:17.054054	out	udp:data	20	62
1970-01-01 01:08:17.081081	out	udp:data	19	61
1970-01-01 01:08:17.095238	in	udp:data	96	138
1970-01-01 01:08:17.108108	out	udp:data	17	59
1970-01-01 01:08:17.135135	out	udp:data	22	64
1970-01-01 01:08:17.142857	in	udp:data	53	95
1970-01-01 01:08:17.162162	out	udp:data	14	56
1970-01-01 01:08:17.189189	out	udp:data	17	59
1970-01-01 01:08:17.190476	in	udp:data	0	42
1970-01-01 01:08:17.216216	out	udp:data	20	62
1970-01-01 01:08:17.238095	in	udp:data	88	130
1970-01-01 01:08:17.243243	out	udp:data	20	62
1970-01-01 01:08:17.270270	out	udp:data	20	62
1970-01-01 01:08:17.285714	in	udp:data	82	124
1970-01-01 01:08:17.297297	out	udp:data	17	59
1970-01-01 01:08:17.324324	out	udp:data	19	61
1970-01-01 01:08:17.333333	in	udp:data	29	71
1970-01-01 01:08:17.351351	out	udp:data	11	53
1970-01-01 01:08:17.378378	out	udp:data	20	62
1970-01-01 01:08:17.380952	in	udp:data	52	94
1970-01-01 01:08:17.405405	out	udp:data	23	65
1970-01-01 01:08:17.428571	in	udp:data	83	125
1970-01-01 01:08:17.432432	out	udp:data	21	63
1970-01-01 01:08:17.459459	out	udp:data	18	60
1970-01-01 01:08:17.476190	in	udp:data	101	143
1970-01-01 01:08:17.486486	out	udp:data	20	62
1970-01-01 01:08:17.513514	out	udp:data	19	61
1970-01-01 01:08:17.523810	in	udp:data	148	190
1970-01-01 01:08:17.540541	out	udp:data	19	61
1970-01-01 01:08:17.567568	out	udp:data	19	61
1970-01-01 01:08:17.571429	in	udp:data	110	152
1970-01-01 01:08:17.594595	out	udp:data	17	59
1970-01-01 01:08:17.619048	in	udp:data	57	99
1970-01-01 01:08:17.621622	out	udp:data	21	63
1970-01-01 01:08:17.648649	out	udp:data	18	60
1970-01-01 01:08:17.666667	in	udp:data	63	105
1970-01-01 01:08:17.675676	out	udp:data	18	60
1970-01-01 01:08:17.702703	out	udp:data	18	60
1970-01-01 01:08:17.714286	in	udp:data	79	121
1970-01-01 01:08:17.729730	out	udp:data	21	63
1970-01-01 01:08:17.756757	out	udp:data	15	57
1970-01-01 01:08:17.761905	in	udp:data	23	65
1970-01-01 01:08:17.783784	out	udp:data	15	57
1970-01-01 01:08:17.809524	in	udp:data	177	219
1970-01-01 01:08:17.810811	out	udp:data	17	59
1970-01-01 01:08:17.837838	out	udp:data	22	64
1970-01-01 01:08:17.857143	in	udp:data	106	148
1970-01-01 01:08:17.864865	out	udp:data	15	57
1970-01-01 01:08:17.891892	out	udp:data	20	62
1970-01-01 01:08:17.904762	in	udp:data	88	130
1970-01-01 01:08:17.918919	out	udp:data	20	62
1970-01-01 01:08:17.945946	out	udp:data	18	60
1970-01-01 01:08:17.952381	in	udp:data	98	140
1970-01-01 01:08:17.972973	out	udp:data	23	65
1970-01-01 01:08:18.000000	out	udp:data	20	62
1970-01-01 01:08:18.000000	in	udp:data	159	201
1970-01-01 01:08:18.033333	out	udp:data	21	63
1970-01-01 01:08:18.052632	in	udp:data	38	80
1970-01-01 01:08:18.066667	out	udp:data	20	62
1970-01-01 01:08:18.100000	out	udp:data	20	62
1970-01-01 01:08:18.105263	in	udp:data	70	112
1970-01-01 01:08:18.133333	out	udp:data	19	61
1970-01-01 01:08:18.157895	in	udp:data	102	144
1970-01-01 01:08:18.166667	out	udp:data	19	61
1970-01-01 01:08:18.200000	out	udp:data	17	59
1970-01-01 01:08:18.210526	in	udp:data	62	104
1970-01-01 01:08:18.233333	out	udp:data	15	57
1970-01-01 01:08:18.263158	in	udp:data	99	141
1970-01-01 01:08:18.266667	out	udp:data	18	60
1970-01-01 01:08:18.300000	out	udp:data	22	64
1970-01-01 01:08:18.315789	in	udp:data	88	130
1970-01-01 01:08:18.333333	out	udp:data	20	62
1970-01-01 01:08:18.366667	out	udp:data	21	63
1970-01-01 01:08:18.368421	in	udp:data	115	157
1970-01-01 01:08:18.400000	out	udp:data	19	61
1970-01-01 01:08:18.421053	in	udp:data	48	90
1970-01-01 01:08:18.433333	out	udp:data	20	62
1970-01-01 01:08:18.466667	out	udp:data	20	62
1970-01-01 01:08:18.473684	in	udp:data	124	166
1970-01-01 01:08:18.500000	out	udp:data	15	57
1970-01-01 01:08:18.526316	in	udp:data	90	132
1970-01-01 01:08:18.533333	out	udp:data	17	59
1970-01-01 01:08:18.566667	out	udp:data	17	59
1970-01-01 01:08:18.578947	in	udp:data	29	71
1970-01-01 01:08:18.600000	out	udp:data	15	57
1970-01-01 01:08:18.631579	in	udp:data	94	136
1970-01-01 01:08:18.633333	out	udp:data	15	57
1970-01-01 01:08:18.666667	out	udp:data	21	63
1970-01-01 01:08:18.684211	in	udp:data	82	124
1970-01-01 01:08:18.700000	out	udp:data	18	60
1970-01-01 01:08:18.733333	out	udp:data	20	62
1970-01-01 01:08:18.736842	in	udp:data	67	109
1970-01-01 01:08:18.766667	out	udp:data	26	68
1970-01-01 01:08:18.789474	in	udp:data	68	110
1970-01-01 01:08:18.800000	out	udp:data	17	59
1970-01-01 01:08:18.833333	out	udp:data	24	66
1970-01-01 01:08:18.842105	in	udp:data	34	76
1970-01-01 01:08:18.866667	out	udp:data	18	60
1970-01-01 01:08:18.894737	in	udp:data	46	88
1970-01-01 01:08:18.900000	out	udp:data	21	63
1970-01-01 01:08:18.933333	out	udp:data	19	61
1970-01-01 01:08:18.947368	in	udp:data	116	158
1970-01-01 01:08:18.966667	out	udp:data	20	62
1970-01-01 01:08:19.000000	out	udp:data	18	60
1970-01-01 01:08:19.000000	in	udp:data	72	114
1970-01-01 01:08:19.027778	out	udp:data	19	61
1970-01-01 01:08:19.050682	in	udp:data	40	82
1970-01-01 01:08:19.055556	out	udp:data	18	60
1970-01-01 01:08:19.083333	out	udp:data	19	61
1970-01-01 01:08:19.101363	in	udp:data	114	156
1970-01-01 01:08:19.111111	out	udp:data	19	61
1970-01-01 01:08:19.138889	out	udp:data	20	62
1970-01-01 01:08:19.152045	in	udp:data	46	88
1970-01-01 01:08:19.166667	out	udp:data	17	59
1970-01-01 01:08:19.194444	out	udp:data	23	65
1970-01-01 01:08:19.202727	in	udp:data	38	80
1970-01-01 01:08:19.222222	out	udp:data	22	64
1970-01-01 01:08:19.250000	out	udp:data	26	68
1970-01-01 01:08:19.253408	in	udp:data	92	134
1970-01-01 01:08:19.277778	out	udp:data	19	61
1970-01-01 01:08:19.304090	in	udp:data	122	164
1970-01-01 01:08:19.305556	out	udp:data	18	60
1970-01-01 01:08:19.333333	out	udp:data	21	63
1970-01-01 01:08:19.354772	in	udp:data	137	179
1970-01-01 01:08:19.361111	out	udp:data	18	60
1970-01-01 01:08:19.388889	out	udp:data	15	57
1970-01-01 01:08:19.405453	in	udp:data	77	119
1970-01-01 01:08:19.416667	out	udp:data	20	62
1970-01-01 01:08:19.444444	out	udp:data	22	64
1970-01-01 01:08:19.456135	in	udp:data	26	68
1970-01-01 01:08:19.472222	out	udp:data	18	60
1970-01-01 01:08:19.500000	out	udp:data	21	63
1970-01-01 01:08:19.506817	in	udp:data	101	143
1970-01-01 01:08:19.527778	out	udp:data	14	56
1970-01-01 01:08:19.555556	out	udp:data	23	65
1970-01-01 01:08:19.557498	in	udp:data	145	187
1970-01-01 01:08:19.583333	out	udp:data	18	60
1970-01-01 01:08:19.608180	in	udp:data	53	95
1970-01-01 01:08:19.611111	out	udp:data	17	59
1970-01-01 01:08:19.638889	out	udp:data	20	62
1970-01-01 01:08:19.658862	in	udp:data	123	165
1970-01-01 01:08:19.666667	out	udp:data	20	62
1970-01-01 01:08:19.694444	out	udp:data	24	66
1970-01-01 01:08:19.709543	in	udp:data	111	153
1970-01-01 01:08:19.722222	out	udp:data	20	62
1970-01-01 01:08:19.750000	out	udp:data	17	59
1970-01-01 01:08:19.760225	in	udp:data	52	94
1970-01-01 01:08:19.777778	out	udp:data	16	58
1970-01-01 01:08:19.805556	out	udp:data	18	60
1970-01-01 01:08:19.810907	in	udp:data	75	117
1970-01-01 01:08:19.833333	out	udp:data	22	64
1970-01-01 01:08:19.861111	out	udp:data	21	63
1970-01-01 01:08:19.861588	in	udp:data	87	129
1970-01-01 01:08:19.888889	out	udp:data	16	58
1970-01-01 01:08:19.912270	in	udp:data	53	95
1970-01-01 01:08:19.916667	out	udp:data	23	65
1970-01-01 01:08:19.944444	out	udp:data	22	64
1970-01-01 01:08:19.972222	out	udp:data	15	57
1970-01-01 01:08:20.000000	out	udp:data	21	63
1970-01-01 01:08:20.000000	in	udp:data	94	136
1970-01-01 01:08:20.026316	out	udp:data	19	61
1970-01-01 01:08:20.050682	in	udp:data	153	195
1970-01-01 01:08:20.052632	out	udp:data	20	62
1970-01-01 01:08:20.078947	out	udp:data	16	58
1970-01-01 01:08:20.101363	in	udp:data	72	114
1970-01-01 01:08:20.105263	out	udp:data	22	64
1970-01-01 01:08:20.131579	out	udp:data	18	60
1970-01-01 01:08:20.152045	in	udp:data	37	79
1970-01-01 01:08:20.157895	out	udp:data	17	59
1970-01-01 01:08:20.184211	out	udp:data	18	60
1970-01-01 01:08:20.202727	in	udp:data	31	73
1970-01-01 01:08:20.210526	out	udp:data	24	66
1970-01-01 01:08:20.236842	out	udp:data	19	61
1970-01-01 01:08:20.253408	in	udp:data	129	171
1970-01-01 01:08:20.263158	out	udp:data	18	60
1970-01-01 01:08:20.289474	out	udp:data	21	63
1970-01-01 01:08:20.304090	in	udp:data	86	128
1970-01-01 01:08:20.315789	out	udp:data	20	62
1970-01-01 01:08:20.342105	out	udp:data	20	62
1970-01-01 01:08:20.354772	in	udp:data	103	145
1970-01-01 01:08:20.368421	out	udp:data	21	63
1970-01-01 01:08:20.394737	out	udp:data	21	63
1970-01-01 01:08:20.405453	in	udp:data	70	112
1970-01-01 01:08:20.421053	out	udp:data	16	58
1970-01-01 01:08:20.447368	out	udp:data	16	58
1970-01-01 01:08:20.456135	in	udp:data	71	113
1970-01-01 01:08:20.473684	out	udp:data	19	61
1970-01-01 01:08:20.500000	out	udp:data	17	59
1970-01-01 01:08:20.506817	in	udp:data	146	188
1970-01-01 01:08:20.526316	out	udp:data	15	57
1970-01-01 01:08:20.552632	out	udp:data	21	63
1970-01-01 01:08:20.557498	in	udp:data	96	138
1970-01-01 01:08:20.578947	out	udp:data	25	67
1970-01-01 01:08:20.605263	out	udp:data	19	61
1970-01-01 01:08:20.608180	in	udp:data	120	162
1970-01-01 01:08:20.631579	out	udp:data	19	61
1970-01-01 01:08:20.657895	out	udp:data	20	62
1970-01-01 01:08:20.658862	in	udp:data	70	112
1970-01-01 01:08:20.684211	out	udp:data	18	60
1970-01-01 01:08:20.709543	in	udp:data	83	125
1970-01-01 01:08:20.710526	out	udp:data	19	61
1970-01-01 01:08:20.736842	out	udp:data	19	61
1970-01-01 01:08:20.760225	in	udp:data	86	128
1970-01-01 01:08:20.763158	out	udp:data	20	62
1970-01-01 01:08:20.789474	out	udp:data	21	63
1970-01-01 01:08:20.810907	in	udp:data	71	113
1970-01-01 01:08:20.815789	out	udp:data	17	59
1970-01-01 01:08:20.842105	out	udp:data	21	63
1970-01-01 01:08:20.861588	in	udp:data	56	98
1970-01-01 01:08:20.868421	out	udp:data	21	63
1970-01-01 01:08:20.894737	out	udp:data	21	63
1970-01-01 01:08:20.912270	in	udp:data	68	110
1970-01-01 01:08:20.921053	out	udp:data	18	60
1970-01-01 01:08:20.947368	out	udp:data	17	59
1970-01-01 01:08:20.973684	out	udp:data	17	59
1970-01-01 01:08:21.000000	out	udp:data	21	63
1970-01-01 01:08:21.000000	in	udp:data	128	170
1970-01-01 01:08:21.025000	out	udp:data	22	64
1970-01-01 01:08:21.050000	out	udp:data	18	60
1970-01-01 01:08:21.050682	in	udp:data	107	149
1970-01-01 01:08:21.075000	out	udp:data	21	63
1970-01-01 01:08:21.100000	out	udp:data	19	61
1970-01-01 01:08:21.101363	in	udp:data	71	113
1970-01-01 01:08:21.125000	out	udp:data	17	59
1970-01-01 01:08:21.150000	out	udp:data	21	63
1970-01-01 01:08:21.152045	in	udp:data	57	99
1970-01-01 01:08:21.175000	out	udp:data	20	62
1970-01-01 01:08:21.200000	out	udp:data	22	64
1970-01-01 01:08:21.202727	in	udp:data	95	137
1970-01-01 01:08:21.225000	out	udp:data	18	60
1970-01-01 01:08:21.250000	out	udp:data	17	59
1970-01-01 01:08:21.253408	in	udp:data	49	91
1970-01-01 01:08:21.275000	out	udp:data	22	64
1970-01-01 01:08:21.300000	out	udp:data	19	61
1970-01-01 01:08:21.304090	in	udp:data	97	139
1970-01-01 01:08:21.325000	out	udp:data	19	61
